all_star_id,player_id,player,team,season,lg,replaced,all_star
Alonzo Mourning2002,mourl01,Alonzo Mourning,East,2002,NBA,FALSE,Yes
Dikembe Mutombo2002,mutomdi01,Dikembe Mutombo,East,2002,NBA,FALSE,Yes
Jermaine O'Neal2002,onealje01,Jermaine O'Neal,East,2002,NBA,FALSE,Yes
Paul Pierce2002,piercpa01,Paul Pierce,East,2002,NBA,FALSE,Yes
Antoine Walker2002,walkean02,Antoine Walker,East,2002,NBA,FALSE,Yes
Elton Brand2002,brandel01,Elton Brand,West,2002,NBA,TRUE,Yes
Kobe Bryant2002,bryanko01,Kobe Bryant,West,2002,NBA,FALSE,Yes
Tim Duncan2002,duncati01,Tim Duncan,West,2002,NBA,FALSE,Yes
Steve Francis2002,francst01,Steve Francis,West,2002,NBA,FALSE,Yes
Kevin Garnett2002,garneke01,Kevin Garnett,West,2002,NBA,FALSE,Yes
Karl Malone2002,malonka01,Karl Malone,West,2002,NBA,TRUE,Yes
Steve sh2002,shst01,Steve sh,West,2002,NBA,FALSE,Yes
Dirk Nowitzki2002,nowitdi01,Dirk Nowitzki,West,2002,NBA,FALSE,Yes
Shaquille O'Neal2002,onealsh01,Shaquille O'Neal,West,2002,NBA,TRUE,Yes
Gary Payton2002,paytoga01,Gary Payton,West,2002,NBA,FALSE,Yes
Peja Stojaković2002,stojape01,Peja Stojaković,West,2002,NBA,FALSE,Yes
Wally Szczerbiak2002,szczewa02,Wally Szczerbiak,West,2002,NBA,FALSE,Yes
Chris Webber2002,webbech01,Chris Webber,West,2002,NBA,FALSE,Yes
Ray Allen2001,allenra02,Ray Allen,East,2001,NBA,FALSE,Yes
Vince Carter2001,cartevi01,Vince Carter,East,2001,NBA,FALSE,Yes
Antonio Davis2001,davisan01,Antonio Davis,East,2001,NBA,TRUE,Yes
Grant Hill2001,hillgr01,Grant Hill,East,2001,NBA,TRUE,Yes
Allan Houston2001,houstal01,Allan Houston,East,2001,NBA,FALSE,Yes
Allen Iverson2001,iversal01,Allen Iverson,East,2001,NBA,FALSE,Yes
Stephon Marbury2001,marbust01,Stephon Marbury,East,2001,NBA,FALSE,Yes
Anthony Mason2001,mason01,Anthony Mason,East,2001,NBA,FALSE,Yes
Tracy McGrady2001,mcgratr01,Tracy McGrady,East,2001,NBA,FALSE,Yes
Alonzo Mourning2001,mourl01,Alonzo Mourning,East,2001,NBA,TRUE,Yes
Dikembe Mutombo2001,mutomdi01,Dikembe Mutombo,East,2001,NBA,TRUE,Yes
Theo Ratliff2001,ratlith01,Theo Ratliff,East,2001,NBA,TRUE,Yes
Glenn Robinson2001,robingl01,Glenn Robinson,East,2001,NBA,FALSE,Yes
Latrell Sprewell2001,sprewla01,Latrell Sprewell,East,2001,NBA,TRUE,Yes
Jerry Stackhouse2001,stackje01,Jerry Stackhouse,East,2001,NBA,FALSE,Yes
Kobe Bryant2001,bryanko01,Kobe Bryant,West,2001,NBA,FALSE,Yes
Vlade Divac2001,divacvl01,Vlade Divac,West,2001,NBA,TRUE,Yes
Tim Duncan2001,duncati01,Tim Duncan,West,2001,NBA,FALSE,Yes
Michael Finley2001,finlemi01,Michael Finley,West,2001,NBA,FALSE,Yes
Kevin Garnett2001,garneke01,Kevin Garnett,West,2001,NBA,FALSE,Yes
Jason Kidd2001,kiddja01,Jason Kidd,West,2001,NBA,FALSE,Yes
Karl Malone2001,malonka01,Karl Malone,West,2001,NBA,FALSE,Yes
Antonio McDyess2001,mcdyean01,Antonio McDyess,West,2001,NBA,FALSE,Yes
Shaquille O'Neal2001,onealsh01,Shaquille O'Neal,West,2001,NBA,TRUE,Yes
Gary Payton2001,paytoga01,Gary Payton,West,2001,NBA,FALSE,Yes
David Robinson2001,robinda01,David Robinson,West,2001,NBA,FALSE,Yes
Rasheed Wallace2001,wallara01,Rasheed Wallace,West,2001,NBA,FALSE,Yes
Chris Webber2001,webbech01,Chris Webber,West,2001,NBA,FALSE,Yes
Ray Allen2000,allenra02,Ray Allen,East,2000,NBA,FALSE,Yes
Vince Carter2000,cartevi01,Vince Carter,East,2000,NBA,FALSE,Yes
Dale Davis2000,davisda01,Dale Davis,East,2000,NBA,FALSE,Yes
Grant Hill2000,hillgr01,Grant Hill,East,2000,NBA,FALSE,Yes
Allan Houston2000,houstal01,Allan Houston,East,2000,NBA,FALSE,Yes
Allen Iverson2000,iversal01,Allen Iverson,East,2000,NBA,FALSE,Yes
Eddie Jones2000,jonesed02,Eddie Jones,East,2000,NBA,FALSE,Yes
Reggie Miller2000,millere01,Reggie Miller,East,2000,NBA,FALSE,Yes
Alonzo Mourning2000,mourl01,Alonzo Mourning,East,2000,NBA,FALSE,Yes
Dikembe Mutombo2000,mutomdi01,Dikembe Mutombo,East,2000,NBA,FALSE,Yes
Glenn Robinson2000,robingl01,Glenn Robinson,East,2000,NBA,FALSE,Yes
Jerry Stackhouse2000,stackje01,Jerry Stackhouse,East,2000,NBA,FALSE,Yes
Kobe Bryant2000,bryanko01,Kobe Bryant,West,2000,NBA,FALSE,Yes
Tim Duncan2000,duncati01,Tim Duncan,West,2000,NBA,FALSE,Yes
Michael Finley2000,finlemi01,Michael Finley,West,2000,NBA,FALSE,Yes
Kevin Garnett2000,garneke01,Kevin Garnett,West,2000,NBA,FALSE,Yes
Jason Kidd2000,kiddja01,Jason Kidd,West,2000,NBA,FALSE,Yes
Karl Malone2000,malonka01,Karl Malone,West,2000,NBA,FALSE,Yes
Shaquille O'Neal2000,onealsh01,Shaquille O'Neal,West,2000,NBA,FALSE,Yes
Gary Payton2000,paytoga01,Gary Payton,West,2000,NBA,FALSE,Yes
David Robinson2000,robinda01,David Robinson,West,2000,NBA,FALSE,Yes
John Stockton2000,stockjo01,John Stockton,West,2000,NBA,FALSE,Yes
Rasheed Wallace2000,wallara01,Rasheed Wallace,West,2000,NBA,FALSE,Yes
Chris Webber2000,webbech01,Chris Webber,West,2000,NBA,FALSE,Yes
Anfernee Hardaway1998,hardaan01,Anfernee Hardaway,East,1998,NBA,FALSE,Yes
Tim Hardaway1998,hardati01,Tim Hardaway,East,1998,NBA,FALSE,Yes
Grant Hill1998,hillgr01,Grant Hill,East,1998,NBA,FALSE,Yes
Michael Jordan1998,jordami01,Michael Jordan,East,1998,NBA,FALSE,Yes
Shawn Kemp1998,kempsh01,Shawn Kemp,East,1998,NBA,FALSE,Yes
Reggie Miller1998,millere01,Reggie Miller,East,1998,NBA,FALSE,Yes
Dikembe Mutombo1998,mutomdi01,Dikembe Mutombo,East,1998,NBA,FALSE,Yes
Glen Rice1998,ricegl01,Glen Rice,East,1998,NBA,FALSE,Yes
Steve Smith1998,smithst01,Steve Smith,East,1998,NBA,FALSE,Yes
Rik Smits1998,smitsri01,Rik Smits,East,1998,NBA,FALSE,Yes
Antoine Walker1998,walkean02,Antoine Walker,East,1998,NBA,FALSE,Yes
Jayson Williams1998,willija01,Jayson Williams,East,1998,NBA,FALSE,Yes
Vin Baker1998,bakervi01,Vin Baker,West,1998,NBA,FALSE,Yes
Kobe Bryant1998,bryanko01,Kobe Bryant,West,1998,NBA,FALSE,Yes
Tim Duncan1998,duncati01,Tim Duncan,West,1998,NBA,FALSE,Yes
Kevin Garnett1998,garneke01,Kevin Garnett,West,1998,NBA,FALSE,Yes
Eddie Jones1998,jonesed02,Eddie Jones,West,1998,NBA,FALSE,Yes
Jason Kidd1998,kiddja01,Jason Kidd,West,1998,NBA,FALSE,Yes
Karl Malone1998,malonka01,Karl Malone,West,1998,NBA,FALSE,Yes
Shaquille O'Neal1998,onealsh01,Shaquille O'Neal,West,1998,NBA,FALSE,Yes
Gary Payton1998,paytoga01,Gary Payton,West,1998,NBA,FALSE,Yes
Mitch Richmond1998,richmmi01,Mitch Richmond,West,1998,NBA,FALSE,Yes
David Robinson1998,robinda01,David Robinson,West,1998,NBA,FALSE,Yes
Nick Van Exel1998,vanexni01,Nick Van Exel,West,1998,NBA,FALSE,Yes
Vin Baker1997,bakervi01,Vin Baker,East,1997,NBA,FALSE,Yes
Terrell Brandon1997,brandte01,Terrell Brandon,East,1997,NBA,FALSE,Yes
Joe Dumars1997,dumarjo01,Joe Dumars,East,1997,NBA,TRUE,Yes
Patrick Ewing1997,ewingpa01,Patrick Ewing,East,1997,NBA,TRUE,Yes
Anfernee Hardaway1997,hardaan01,Anfernee Hardaway,East,1997,NBA,FALSE,Yes
Tim Hardaway1997,hardati01,Tim Hardaway,East,1997,NBA,FALSE,Yes
Grant Hill1997,hillgr01,Grant Hill,East,1997,NBA,FALSE,Yes
Michael Jordan1997,jordami01,Michael Jordan,East,1997,NBA,FALSE,Yes
Christian Laettner1997,laettch01,Christian Laettner,East,1997,NBA,FALSE,Yes
Alonzo Mourning1997,mourl01,Alonzo Mourning,East,1997,NBA,TRUE,Yes
Dikembe Mutombo1997,mutomdi01,Dikembe Mutombo,East,1997,NBA,FALSE,Yes
Scottie Pippen1997,pippesc01,Scottie Pippen,East,1997,NBA,FALSE,Yes
Glen Rice1997,ricegl01,Glen Rice,East,1997,NBA,FALSE,Yes
Chris Webber1997,webbech01,Chris Webber,East,1997,NBA,TRUE,Yes
Charles Barkley1997,barklch01,Charles Barkley,West,1997,NBA,TRUE,Yes
Clyde Drexler1997,drexlcl01,Clyde Drexler,West,1997,NBA,TRUE,Yes
Kevin Garnett1997,garneke01,Kevin Garnett,West,1997,NBA,TRUE,Yes
Chris Gatling1997,gatlich01,Chris Gatling,West,1997,NBA,TRUE,Yes
Tom Gugliotta1997,guglito01,Tom Gugliotta,West,1997,NBA,FALSE,Yes
Eddie Jones1997,jonesed02,Eddie Jones,West,1997,NBA,FALSE,Yes
Shawn Kemp1997,kempsh01,Shawn Kemp,West,1997,NBA,FALSE,Yes
Karl Malone1997,malonka01,Karl Malone,West,1997,NBA,FALSE,Yes
Hakeem Olajuwon1997,olajuha01,Hakeem Olajuwon,West,1997,NBA,FALSE,Yes
Shaquille O'Neal1997,onealsh01,Shaquille O'Neal,West,1997,NBA,TRUE,Yes
Gary Payton1997,paytoga01,Gary Payton,West,1997,NBA,FALSE,Yes
Mitch Richmond1997,richmmi01,Mitch Richmond,West,1997,NBA,FALSE,Yes
Detlef Schrempf 1997,schrede01,Detlef Schrempf ,West,1997,NBA,TRUE,Yes
Latrell Sprewell1997,sprewla01,Latrell Sprewell,West,1997,NBA,FALSE,Yes
John Stockton1997,stockjo01,John Stockton,West,1997,NBA,FALSE,Yes
Vin Baker1996,bakervi01,Vin Baker,East,1996,NBA,FALSE,Yes
Terrell Brandon1996,brandte01,Terrell Brandon,East,1996,NBA,FALSE,Yes
Patrick Ewing1996,ewingpa01,Patrick Ewing,East,1996,NBA,FALSE,Yes
Anfernee Hardaway1996,hardaan01,Anfernee Hardaway,East,1996,NBA,FALSE,Yes
Grant Hill1996,hillgr01,Grant Hill,East,1996,NBA,FALSE,Yes
Juwan Howard1996,howarju01,Juwan Howard,East,1996,NBA,FALSE,Yes
Michael Jordan1996,jordami01,Michael Jordan,East,1996,NBA,FALSE,Yes
Reggie Miller1996,millere01,Reggie Miller,East,1996,NBA,FALSE,Yes
Alonzo Mourning1996,mourl01,Alonzo Mourning,East,1996,NBA,FALSE,Yes
Shaquille O'Neal1996,onealsh01,Shaquille O'Neal,East,1996,NBA,FALSE,Yes
Scottie Pippen1996,pippesc01,Scottie Pippen,East,1996,NBA,FALSE,Yes
Glen Rice1996,ricegl01,Glen Rice,East,1996,NBA,FALSE,Yes
Charles Barkley1996,barklch01,Charles Barkley,West,1996,NBA,FALSE,Yes
Clyde Drexler1996,drexlcl01,Clyde Drexler,West,1996,NBA,FALSE,Yes
Sean Elliott1996,elliose01,Sean Elliott,West,1996,NBA,FALSE,Yes
Shawn Kemp1996,kempsh01,Shawn Kemp,West,1996,NBA,FALSE,Yes
Jason Kidd1996,kiddja01,Jason Kidd,West,1996,NBA,FALSE,Yes
Karl Malone1996,malonka01,Karl Malone,West,1996,NBA,FALSE,Yes
Dikembe Mutombo1996,mutomdi01,Dikembe Mutombo,West,1996,NBA,FALSE,Yes
Hakeem Olajuwon1996,olajuha01,Hakeem Olajuwon,West,1996,NBA,FALSE,Yes
Gary Payton1996,paytoga01,Gary Payton,West,1996,NBA,FALSE,Yes
Mitch Richmond1996,richmmi01,Mitch Richmond,West,1996,NBA,FALSE,Yes
David Robinson1996,robinda01,David Robinson,West,1996,NBA,FALSE,Yes
John Stockton1996,stockjo01,John Stockton,West,1996,NBA,FALSE,Yes
Vin Baker1995,bakervi01,Vin Baker,East,1995,NBA,FALSE,Yes
Da Barros1995,barroda01,Da Barros,East,1995,NBA,FALSE,Yes
Joe Dumars1995,dumarjo01,Joe Dumars,East,1995,NBA,FALSE,Yes
Patrick Ewing1995,ewingpa01,Patrick Ewing,East,1995,NBA,FALSE,Yes
Anfernee Hardaway1995,hardaan01,Anfernee Hardaway,East,1995,NBA,FALSE,Yes
Grant Hill1995,hillgr01,Grant Hill,East,1995,NBA,FALSE,Yes
Tyrone Hill1995,hillty01,Tyrone Hill,East,1995,NBA,FALSE,Yes
Larry Johnson1995,johnsla02,Larry Johnson,East,1995,NBA,FALSE,Yes
Reggie Miller1995,millere01,Reggie Miller,East,1995,NBA,FALSE,Yes
Alonzo Mourning1995,mourl01,Alonzo Mourning,East,1995,NBA,FALSE,Yes
Shaquille O'Neal1995,onealsh01,Shaquille O'Neal,East,1995,NBA,FALSE,Yes
Scottie Pippen1995,pippesc01,Scottie Pippen,East,1995,NBA,FALSE,Yes
Charles Barkley1995,barklch01,Charles Barkley,West,1995,NBA,FALSE,Yes
Cedric Ceballos1995,cebalce01,Cedric Ceballos,West,1995,NBA,TRUE,Yes
Shawn Kemp1995,kempsh01,Shawn Kemp,West,1995,NBA,FALSE,Yes
Dan Majerle1995,majerda01,Dan Majerle,West,1995,NBA,FALSE,Yes
Karl Malone1995,malonka01,Karl Malone,West,1995,NBA,FALSE,Yes
Dikembe Mutombo1995,mutomdi01,Dikembe Mutombo,West,1995,NBA,TRUE,Yes
Hakeem Olajuwon1995,olajuha01,Hakeem Olajuwon,West,1995,NBA,FALSE,Yes
Gary Payton1995,paytoga01,Gary Payton,West,1995,NBA,FALSE,Yes
Mitch Richmond1995,richmmi01,Mitch Richmond,West,1995,NBA,FALSE,Yes
David Robinson1995,robinda01,David Robinson,West,1995,NBA,FALSE,Yes
Detlef Schrempf1995,schrede01,Detlef Schrempf,West,1995,NBA,FALSE,Yes
Latrell Sprewell1995,sprewla01,Latrell Sprewell,West,1995,NBA,FALSE,Yes
John Stockton1995,stockjo01,John Stockton,West,1995,NBA,FALSE,Yes
Kenny Anderson1994,anderke01,Kenny Anderson,East,1994,NBA,FALSE,Yes
B.J. Armstrong1994,armstbj01,B.J. Armstrong,East,1994,NBA,FALSE,Yes
Mookie Blaylock1994,blaylmo01,Mookie Blaylock,East,1994,NBA,FALSE,Yes
Derrick Coleman1994,colemde01,Derrick Coleman,East,1994,NBA,FALSE,Yes
Patrick Ewing1994,ewingpa01,Patrick Ewing,East,1994,NBA,FALSE,Yes
Horace Grant1994,grantho01,Horace Grant,East,1994,NBA,FALSE,Yes
Alonzo Mourning1994,mourl01,Alonzo Mourning,East,1994,NBA,TRUE,Yes
Charles Oakley1994,oaklech01,Charles Oakley,East,1994,NBA,TRUE,Yes
Shaquille O'Neal1994,onealsh01,Shaquille O'Neal,East,1994,NBA,FALSE,Yes
Scottie Pippen1994,pippesc01,Scottie Pippen,East,1994,NBA,FALSE,Yes
Mark Price1994,pricema01,Mark Price,East,1994,NBA,FALSE,Yes
John Starks1994,starkjo01,John Starks,East,1994,NBA,FALSE,Yes
Dominique Wilkins1994,wilkido01,Dominique Wilkins,East,1994,NBA,FALSE,Yes
Charles Barkley1994,barklch01,Charles Barkley,West,1994,NBA,TRUE,Yes
Clyde Drexler1994,drexlcl01,Clyde Drexler,West,1994,NBA,FALSE,Yes
Kevin Johnson1994,johnske02,Kevin Johnson,West,1994,NBA,FALSE,Yes
Shawn Kemp1994,kempsh01,Shawn Kemp,West,1994,NBA,FALSE,Yes
Karl Malone1994,malonka01,Karl Malone,West,1994,NBA,FALSE,Yes
Danny Manning1994,mannida01,Danny Manning,West,1994,NBA,FALSE,Yes
Hakeem Olajuwon1994,olajuha01,Hakeem Olajuwon,West,1994,NBA,FALSE,Yes
Gary Payton1994,paytoga01,Gary Payton,West,1994,NBA,TRUE,Yes
Mitch Richmond1994,richmmi01,Mitch Richmond,West,1994,NBA,FALSE,Yes
Clifford Robinson1994,robincl02,Clifford Robinson,West,1994,NBA,FALSE,Yes
David Robinson1994,robinda01,David Robinson,West,1994,NBA,FALSE,Yes
Latrell Sprewell1994,sprewla01,Latrell Sprewell,West,1994,NBA,FALSE,Yes
John Stockton1994,stockjo01,John Stockton,West,1994,NBA,FALSE,Yes
Brad Daugherty1993,daughbr01,Brad Daugherty,East,1993,NBA,FALSE,Yes
Joe Dumars1993,dumarjo01,Joe Dumars,East,1993,NBA,FALSE,Yes
Patrick Ewing1993,ewingpa01,Patrick Ewing,East,1993,NBA,FALSE,Yes
Larry Johnson1993,johnsla02,Larry Johnson,East,1993,NBA,FALSE,Yes
Michael Jordan1993,jordami01,Michael Jordan,East,1993,NBA,FALSE,Yes
Larry nce1993,ncela01,Larry nce,East,1993,NBA,FALSE,Yes
Shaquille O'Neal1993,onealsh01,Shaquille O'Neal,East,1993,NBA,FALSE,Yes
Scottie Pippen1993,pippesc01,Scottie Pippen,East,1993,NBA,FALSE,Yes
Mark Price1993,pricema01,Mark Price,East,1993,NBA,FALSE,Yes
Detlef Schrempf1993,schrede01,Detlef Schrempf,East,1993,NBA,FALSE,Yes
Isiah Thomas1993,thomais01,Isiah Thomas,East,1993,NBA,FALSE,Yes
Dominique Wilkins1993,wilkido01,Dominique Wilkins,East,1993,NBA,FALSE,Yes
Charles Barkley1993,barklch01,Charles Barkley,West,1993,NBA,FALSE,Yes
Clyde Drexler1993,drexlcl01,Clyde Drexler,West,1993,NBA,FALSE,Yes
Sean Elliott1993,elliose01,Sean Elliott,West,1993,NBA,FALSE,Yes
Tim Hardaway1993,hardati01,Tim Hardaway,West,1993,NBA,FALSE,Yes
Shawn Kemp1993,kempsh01,Shawn Kemp,West,1993,NBA,FALSE,Yes
Dan Majerle1993,majerda01,Dan Majerle,West,1993,NBA,FALSE,Yes
Karl Malone1993,malonka01,Karl Malone,West,1993,NBA,FALSE,Yes
Danny Manning1993,mannida01,Danny Manning,West,1993,NBA,FALSE,Yes
Chris Mullin1993,mullich01,Chris Mullin,West,1993,NBA,TRUE,Yes
Hakeem Olajuwon1993,olajuha01,Hakeem Olajuwon,West,1993,NBA,FALSE,Yes
Terry Porter1993,portete01,Terry Porter,West,1993,NBA,TRUE,Yes
Mitch Richmond1993,richmmi01,Mitch Richmond,West,1993,NBA,TRUE,Yes
David Robinson1993,robinda01,David Robinson,West,1993,NBA,FALSE,Yes
John Stockton1993,stockjo01,John Stockton,West,1993,NBA,FALSE,Yes
Michael Adams1992,adamsmi01,Michael Adams,East,1992,NBA,TRUE,Yes
Charles Barkley1992,barklch01,Charles Barkley,East,1992,NBA,FALSE,Yes
Larry Bird1992,birdla01,Larry Bird,East,1992,NBA,TRUE,Yes
Brad Daugherty1992,daughbr01,Brad Daugherty,East,1992,NBA,FALSE,Yes
Joe Dumars1992,dumarjo01,Joe Dumars,East,1992,NBA,FALSE,Yes
Patrick Ewing1992,ewingpa01,Patrick Ewing,East,1992,NBA,FALSE,Yes
Michael Jordan1992,jordami01,Michael Jordan,East,1992,NBA,FALSE,Yes
Reggie Lewis1992,lewisre01,Reggie Lewis,East,1992,NBA,FALSE,Yes
Scottie Pippen1992,pippesc01,Scottie Pippen,East,1992,NBA,FALSE,Yes
Mark Price1992,pricema01,Mark Price,East,1992,NBA,FALSE,Yes
Dennis Rodman1992,rodmade01,Dennis Rodman,East,1992,NBA,FALSE,Yes
Isiah Thomas1992,thomais01,Isiah Thomas,East,1992,NBA,FALSE,Yes
Dominique Wilkins1992,wilkido01,Dominique Wilkins,East,1992,NBA,TRUE,Yes
Kevin Willis1992,willike02,Kevin Willis,East,1992,NBA,TRUE,Yes
Clyde Drexler1992,drexlcl01,Clyde Drexler,West,1992,NBA,FALSE,Yes
Tim Hardaway1992,hardati01,Tim Hardaway,West,1992,NBA,FALSE,Yes
Jeff Horcek1992,horje01,Jeff Horcek,West,1992,NBA,FALSE,Yes
Magic Johnson1992,johnsma02,Magic Johnson,West,1992,NBA,FALSE,Yes
Dan Majerle1992,majerda01,Dan Majerle,West,1992,NBA,FALSE,Yes
Karl Malone1992,malonka01,Karl Malone,West,1992,NBA,FALSE,Yes
Chris Mullin1992,mullich01,Chris Mullin,West,1992,NBA,FALSE,Yes
Dikembe Mutombo1992,mutomdi01,Dikembe Mutombo,West,1992,NBA,FALSE,Yes
Hakeem Olajuwon1992,olajuha01,Hakeem Olajuwon,West,1992,NBA,FALSE,Yes
David Robinson1992,robinda01,David Robinson,West,1992,NBA,FALSE,Yes
John Stockton1992,stockjo01,John Stockton,West,1992,NBA,FALSE,Yes
Otis Thorpe1992,thorpot01,Otis Thorpe,West,1992,NBA,FALSE,Yes
James Worthy1992,worthja01,James Worthy,West,1992,NBA,FALSE,Yes
Charles Barkley1991,barklch01,Charles Barkley,East,1991,NBA,FALSE,Yes
Larry Bird1991,birdla01,Larry Bird,East,1991,NBA,TRUE,Yes
Brad Daugherty1991,daughbr01,Brad Daugherty,East,1991,NBA,FALSE,Yes
Joe Dumars1991,dumarjo01,Joe Dumars,East,1991,NBA,FALSE,Yes
Patrick Ewing1991,ewingpa01,Patrick Ewing,East,1991,NBA,FALSE,Yes
Hersey Hawkins1991,hawkihe01,Hersey Hawkins,East,1991,NBA,TRUE,Yes
Michael Jordan1991,jordami01,Michael Jordan,East,1991,NBA,FALSE,Yes
Berrd King1991,kingbe01,Berrd King,East,1991,NBA,FALSE,Yes
Kevin McHale1991,mchalke01,Kevin McHale,East,1991,NBA,FALSE,Yes
Robert Parish1991,parisro01,Robert Parish,East,1991,NBA,FALSE,Yes
Ricky Pierce1991,piercri01,Ricky Pierce,East,1991,NBA,FALSE,Yes
Alvin Robertson1991,roberal01,Alvin Robertson,East,1991,NBA,FALSE,Yes
Isiah Thomas1991,thomais01,Isiah Thomas,East,1991,NBA,TRUE,Yes
Dominique Wilkins1991,wilkido01,Dominique Wilkins,East,1991,NBA,FALSE,Yes
Tom Chambers1991,chambto01,Tom Chambers,West,1991,NBA,FALSE,Yes
Clyde Drexler1991,drexlcl01,Clyde Drexler,West,1991,NBA,FALSE,Yes
Kevin Duckworth1991,duckwke01,Kevin Duckworth,West,1991,NBA,FALSE,Yes
Tim Hardaway1991,hardati01,Tim Hardaway,West,1991,NBA,FALSE,Yes
Kevin Johnson1991,johnske02,Kevin Johnson,West,1991,NBA,FALSE,Yes
Magic Johnson1991,johnsma02,Magic Johnson,West,1991,NBA,FALSE,Yes
Karl Malone1991,malonka01,Karl Malone,West,1991,NBA,FALSE,Yes
Chris Mullin1991,mullich01,Chris Mullin,West,1991,NBA,FALSE,Yes
Terry Porter1991,portete01,Terry Porter,West,1991,NBA,FALSE,Yes
David Robinson1991,robinda01,David Robinson,West,1991,NBA,FALSE,Yes
John Stockton1991,stockjo01,John Stockton,West,1991,NBA,FALSE,Yes
James Worthy1991,worthja01,James Worthy,West,1991,NBA,FALSE,Yes
Charles Barkley1990,barklch01,Charles Barkley,East,1990,NBA,FALSE,Yes
Larry Bird1990,birdla01,Larry Bird,East,1990,NBA,FALSE,Yes
Joe Dumars1990,dumarjo01,Joe Dumars,East,1990,NBA,FALSE,Yes
Patrick Ewing1990,ewingpa01,Patrick Ewing,East,1990,NBA,FALSE,Yes
Michael Jordan1990,jordami01,Michael Jordan,East,1990,NBA,FALSE,Yes
Kevin McHale1990,mchalke01,Kevin McHale,East,1990,NBA,FALSE,Yes
Reggie Miller1990,millere01,Reggie Miller,East,1990,NBA,FALSE,Yes
Robert Parish1990,parisro01,Robert Parish,East,1990,NBA,FALSE,Yes
Scottie Pippen1990,pippesc01,Scottie Pippen,East,1990,NBA,FALSE,Yes
Dennis Rodman1990,rodmade01,Dennis Rodman,East,1990,NBA,FALSE,Yes
Isiah Thomas1990,thomais01,Isiah Thomas,East,1990,NBA,FALSE,Yes
Dominique Wilkins1990,wilkido01,Dominique Wilkins,East,1990,NBA,FALSE,Yes
Rolando Blackman1990,blackro01,Rolando Blackman,West,1990,NBA,TRUE,Yes
Tom Chambers1990,chambto01,Tom Chambers,West,1990,NBA,FALSE,Yes
Clyde Drexler1990,drexlcl01,Clyde Drexler,West,1990,NBA,FALSE,Yes
A.C. Green1990,greec01,A.C. Green,West,1990,NBA,FALSE,Yes
Kevin Johnson1990,johnske02,Kevin Johnson,West,1990,NBA,FALSE,Yes
Magic Johnson1990,johnsma02,Magic Johnson,West,1990,NBA,FALSE,Yes
Fat Lever1990,leverfa01,Fat Lever,West,1990,NBA,FALSE,Yes
Karl Malone1990,malonka01,Karl Malone,West,1990,NBA,TRUE,Yes
Chris Mullin1990,mullich01,Chris Mullin,West,1990,NBA,FALSE,Yes
Hakeem Olajuwon1990,olajuha01,Hakeem Olajuwon,West,1990,NBA,FALSE,Yes
David Robinson1990,robinda01,David Robinson,West,1990,NBA,FALSE,Yes
John Stockton1990,stockjo01,John Stockton,West,1990,NBA,FALSE,Yes
James Worthy1990,worthja01,James Worthy,West,1990,NBA,FALSE,Yes
Charles Barkley1989,barklch01,Charles Barkley,East,1989,NBA,FALSE,Yes
Terry Cummings1989,cummite01,Terry Cummings,East,1989,NBA,FALSE,Yes
Brad Daugherty1989,daughbr01,Brad Daugherty,East,1989,NBA,FALSE,Yes
Patrick Ewing1989,ewingpa01,Patrick Ewing,East,1989,NBA,FALSE,Yes
Mark Jackson1989,jacksma01,Mark Jackson,East,1989,NBA,FALSE,Yes
Michael Jordan1989,jordami01,Michael Jordan,East,1989,NBA,FALSE,Yes
Moses Malone1989,malonmo01,Moses Malone,East,1989,NBA,FALSE,Yes
Kevin McHale1989,mchalke01,Kevin McHale,East,1989,NBA,FALSE,Yes
Larry nce1989,ncela01,Larry nce,East,1989,NBA,FALSE,Yes
Mark Price1989,pricema01,Mark Price,East,1989,NBA,FALSE,Yes
Isiah Thomas1989,thomais01,Isiah Thomas,East,1989,NBA,FALSE,Yes
Dominique Wilkins1989,wilkido01,Dominique Wilkins,East,1989,NBA,FALSE,Yes
Kareem Abdul-Jabbar1989,abdulka01,Kareem Abdul-Jabbar,West,1989,NBA,TRUE,Yes
Tom Chambers1989,chambto01,Tom Chambers,West,1989,NBA,FALSE,Yes
Clyde Drexler1989,drexlcl01,Clyde Drexler,West,1989,NBA,FALSE,Yes
Kevin Duckworth1989,duckwke01,Kevin Duckworth,West,1989,NBA,FALSE,Yes
Mark Eaton1989,eatonma01,Mark Eaton,West,1989,NBA,FALSE,Yes
Dale Ellis1989,ellisda01,Dale Ellis,West,1989,NBA,FALSE,Yes
Alex English1989,englial01,Alex English,West,1989,NBA,FALSE,Yes
Magic Johnson1989,johnsma02,Magic Johnson,West,1989,NBA,TRUE,Yes
Karl Malone1989,malonka01,Karl Malone,West,1989,NBA,FALSE,Yes
Chris Mullin1989,mullich01,Chris Mullin,West,1989,NBA,FALSE,Yes
Hakeem Olajuwon1989,olajuha01,Hakeem Olajuwon,West,1989,NBA,FALSE,Yes
John Stockton1989,stockjo01,John Stockton,West,1989,NBA,FALSE,Yes
James Worthy1989,worthja01,James Worthy,West,1989,NBA,FALSE,Yes
Danny Ainge1988,aingeda01,Danny Ainge,East,1988,NBA,FALSE,Yes
Charles Barkley1988,barklch01,Charles Barkley,East,1988,NBA,FALSE,Yes
Larry Bird1988,birdla01,Larry Bird,East,1988,NBA,FALSE,Yes
