player_id,In Player Stats File,team_id,season,league,player,age,team,position,games,games_started,minutes_played,per,ts_percent,three_attempt_rt,free_throw_rt,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,offensive_ws,defensive_ws,ws,ws_per48,offensive_bpm,defensive_bpm,bpm,vorp
covinro01MIN2020,Robert Covington,MIN2020,2020,NBA,Robert Covington,29,MIN,PF,48,47,1411,13.5,0.572,0.629,0.19,0.026,0.195,0.107,0.059,0.026,0.026,0.12,0.178,0.5,1.8,2.3,0.078,-1.2,1.2,0,0.7
covinro01HOU2020,Robert Covington,HOU2020,2020,NBA,Robert Covington,29,HOU,C,22,21,726,13.1,0.531,0.74,0.132,0.039,0.217,0.127,0.061,0.022,0.057,0.111,0.154,0.2,1.2,1.4,0.094,-1.2,1.4,0.2,0.4
crabbal012TM2020,Allen Crabbe,2TM2020,2020,NBA,Allen Crabbe,27,2TM,SG,37,1,653,6,0.47,0.672,0.079,0.018,0.11,0.063,0.068,0.011,0.005,0.085,0.127,-0.2,0.2,-0.1,-0.007,-3.7,-1.5,-5.3,-0.5
crabbal01ATL2020,Allen Crabbe,ATL2020,2020,NBA,Allen Crabbe,27,ATL,SG,28,1,522,7.2,0.482,0.65,0.084,0.02,0.115,0.067,0.073,0.013,0.006,0.075,0.127,-0.1,0.1,0.1,0.009,-3.1,-1.1,-4.1,-0.3
crabbal01MIN2020,Allen Crabbe,MIN2020,2020,NBA,Allen Crabbe,27,MIN,SF,9,0,131,1.1,0.416,0.765,0.059,0.008,0.092,0.048,0.051,0,0,0.125,0.125,-0.2,0,-0.2,-0.068,-6.4,-3.3,-9.7,-0.3
craigto01DEN2020,Torrey Craig,DEN2020,2020,NBA,Torrey Craig,29,DEN,SF,58,27,1072,10.8,0.553,0.513,0.134,0.066,0.132,0.099,0.059,0.011,0.031,0.081,0.126,1.1,0.9,2,0.091,-2,-0.3,-2.3,-0.1
crawfja01BRK2020,Jamal Crawford,BRK2020,2020,NBA,Jamal Crawford,39,BRK,SG,1,0,6,33.2,0.625,0.5,0,0,0,0,1,0,0,0,0.279,0.1,0,0.1,0.492,12.4,2.6,15,0
crowdja012TM2020,Jae Crowder,2TM2020,2020,NBA,Jae Crowder,29,2TM,SF,65,53,1875,12.5,0.553,0.7,0.222,0.03,0.185,0.11,0.115,0.018,0.012,0.1,0.155,1.6,2.2,3.8,0.098,-0.5,0.4,-0.1,0.9
crowdja01MEM2020,Jae Crowder,MEM2020,2020,NBA,Jae Crowder,29,MEM,SF,45,45,1322,11,0.507,0.667,0.238,0.032,0.185,0.11,0.122,0.017,0.009,0.109,0.156,0.5,1.4,1.9,0.069,-1.4,0.2,-1.2,0.3
crowdja01MIA2020,Jae Crowder,MIA2020,2020,NBA,Jae Crowder,29,MIA,PF,20,8,553,16.3,0.669,0.78,0.183,0.025,0.185,0.108,0.097,0.022,0.018,0.078,0.153,1.2,0.8,1.9,0.169,1.8,0.8,2.5,0.6
culveja01MIN2020,Jarrett Culver,MIN2020,2020,NBA,Jarrett Culver,20,MIN,SG,63,35,1506,9.6,0.467,0.388,0.206,0.047,0.103,0.074,0.108,0.018,0.021,0.115,0.192,-1.2,1.1,-0.1,-0.004,-3.3,-0.7,-4,-0.8
curryse01DAL2020,Seth Curry,DAL2020,2020,NBA,Seth Curry,29,DAL,SG,64,25,1576,15.5,0.643,0.559,0.169,0.018,0.078,0.048,0.116,0.012,0.005,0.091,0.184,3.5,0.8,4.3,0.13,1.7,-0.9,0.8,1.2
curryst01GSW2020,Stephen Curry,GSW2020,2020,NBA,Stephen Curry,31,GSW,PG,5,5,139,21.7,0.557,0.598,0.317,0.03,0.178,0.101,0.423,0.017,0.013,0.146,0.336,0.2,0.1,0.3,0.103,4.5,-0.6,3.9,0.2
danietr012TM2020,Troy Daniels,2TM2020,2020,NBA,Troy Daniels,28,2TM,SG,47,0,532,8.4,0.518,0.71,0.086,0.025,0.082,0.054,0.043,0.01,0.005,0.059,0.163,0.1,0.5,0.6,0.056,-1.7,-1.2,-2.9,-0.1
danietr01LAL2020,Troy Daniels,LAL2020,2020,NBA,Troy Daniels,28,LAL,SG,41,0,456,9,0.527,0.709,0.101,0.029,0.081,0.055,0.041,0.008,0.006,0.052,0.161,0.2,0.4,0.7,0.069,-1.2,-1.1,-2.2,0
danietr01DEN2020,Troy Daniels,DEN2020,2020,NBA,Troy Daniels,28,DEN,SG,6,0,76,5.3,0.464,0.714,0,0,0.088,0.044,0.054,0.02,0,0.097,0.177,-0.1,0.1,0,-0.025,-4.8,-2.4,-7.2,-0.1
davisan02LAL2020,Anthony Davis,LAL2020,2020,NBA,Anthony Davis,26,LAL,PF,62,62,2131,27.4,0.61,0.199,0.479,0.074,0.221,0.148,0.151,0.02,0.06,0.104,0.293,6.7,4.4,11.1,0.25,5.4,2.6,8,5.4
davised01UTA2020,Ed Davis,UTA2020,2020,NBA,Ed Davis,30,UTA,C,28,1,303,9.5,0.489,0,0.304,0.132,0.246,0.191,0.052,0.018,0.025,0.2,0.094,0.2,0.5,0.6,0.102,-4.6,1.5,-3.2,-0.1
daviste02TOR2020,Terence Davis,TOR2020,2020,NBA,Terence Davis,22,TOR,SG,72,4,1209,13.8,0.588,0.555,0.135,0.045,0.16,0.103,0.142,0.015,0.011,0.141,0.19,1.2,1.9,3.1,0.122,0.1,0.7,0.8,0.8
dedmode012TM2020,Dewayne Dedmon,2TM2020,2020,NBA,Dewayne Dedmon,30,2TM,C,44,18,774,9.4,0.473,0.42,0.141,0.085,0.276,0.178,0.04,0.015,0.048,0.174,0.181,-1,1,0.1,0.005,-5.8,0,-5.8,-0.7
dedmode01SAC2020,Dewayne Dedmon,SAC2020,2020,NBA,Dewayne Dedmon,30,SAC,C,34,10,541,8.5,0.477,0.415,0.164,0.093,0.258,0.174,0.039,0.013,0.046,0.204,0.185,-0.8,0.7,-0.1,-0.007,-6.3,-0.1,-6.4,-0.6
dedmode01ATL2020,Dewayne Dedmon,ATL2020,2020,NBA,Dewayne Dedmon,30,ATL,C,10,8,233,11.4,0.463,0.429,0.095,0.064,0.318,0.189,0.043,0.02,0.054,0.103,0.174,-0.2,0.3,0.2,0.032,-4.6,0.1,-4.5,-0.1
dellama01CLE2020,Matthew Dellavedova,CLE2020,2020,NBA,Matthew Dellavedova,29,CLE,PG,57,4,821,8.1,0.463,0.52,0.211,0.024,0.078,0.051,0.29,0.012,0.002,0.236,0.13,0.1,0.1,0.2,0.011,-3.6,-1.6,-5.2,-0.7
derozde01SAS2020,DeMar DeRozan,SAS2020,2020,NBA,DeMar DeRozan,30,SAS,SF,68,68,2316,21.6,0.603,0.033,0.43,0.02,0.154,0.087,0.261,0.014,0.008,0.116,0.263,5.9,1.3,7.3,0.151,2.3,-0.4,1.9,2.3
diallch01PHO2020,Cheick Diallo,PHO2020,2020,NBA,Cheick Diallo,23,PHO,C,47,2,479,16.5,0.688,0.021,0.275,0.069,0.237,0.152,0.069,0.011,0.022,0.167,0.17,0.8,0.5,1.3,0.132,-1.1,-0.2,-1.3,0.1
diallha01OKC2020,Hamidou Diallo,OKC2020,2020,NBA,Hamidou Diallo,21,OKC,SF,46,3,896,9.3,0.491,0.193,0.213,0.056,0.147,0.103,0.059,0.02,0.009,0.136,0.184,-0.7,1.1,0.4,0.022,-4.2,0.3,-3.9,-0.4
dienggo012TM2020,Gorgui Dieng,2TM2020,2020,NBA,Gorgui Dieng,30,2TM,C,63,17,1096,17.1,0.568,0.418,0.277,0.085,0.258,0.17,0.097,0.022,0.045,0.128,0.176,1.3,1.7,2.9,0.129,-0.2,1.8,1.5,1
dienggo01MIN2020,Gorgui Dieng,MIN2020,2020,NBA,Gorgui Dieng,30,MIN,C,46,17,778,17.8,0.563,0.433,0.213,0.095,0.258,0.174,0.111,0.022,0.045,0.127,0.184,0.9,1.1,2.1,0.129,0.3,1.5,1.8,0.7
dienggo01MEM2020,Gorgui Dieng,MEM2020,2020,NBA,Gorgui Dieng,30,MEM,C,17,0,318,15.5,0.583,0.368,0.483,0.061,0.26,0.162,0.063,0.021,0.047,0.132,0.159,0.3,0.6,0.9,0.13,-1.5,2.5,1,0.2
dinwisp01BRK2020,Spencer Dinwiddie,BRK2020,2020,NBA,Spencer Dinwiddie,26,BRK,PG,64,49,1994,17.8,0.541,0.392,0.437,0.017,0.096,0.057,0.35,0.009,0.009,0.125,0.292,3.2,1.6,4.8,0.116,2.7,-0.9,1.8,1.9
divindo01MIL2020,Donte DiVincenzo,MIL2020,2020,NBA,Donte DiVincenzo,23,MIL,SG,66,24,1520,14.1,0.557,0.484,0.169,0.046,0.155,0.103,0.136,0.026,0.012,0.141,0.173,1,3.2,4.3,0.135,-1.1,2.4,1.3,1.3
doncilu01DAL2020,Luka Dončić,DAL2020,2020,NBA,Luka Dončić,20,DAL,PG,61,61,2047,27.6,0.585,0.431,0.448,0.041,0.25,0.147,0.457,0.015,0.006,0.148,0.368,6.5,2.3,8.8,0.207,7.4,1,8.4,5.4
dortlu01OKC2020,Luguentz Dort,OKC2020,2020,NBA,Luguentz Dort,20,OKC,SF,36,28,820,7.6,0.506,0.463,0.243,0.033,0.075,0.055,0.046,0.018,0.004,0.084,0.141,0.1,0.8,0.8,0.049,-4.1,0.4,-3.7,-0.4
dotsoda01NYK2020,Damyean Dotson,NYK2020,2020,NBA,Damyean Dotson,25,NYK,SG,48,0,836,10.9,0.527,0.562,0.114,0.012,0.106,0.058,0.1,0.013,0.005,0.065,0.165,0.6,0.4,0.9,0.053,-0.9,-0.5,-1.4,0.1
doumbse01DET2020,Sekou Doumbouya,DET2020,2020,NBA,Sekou Doumbouya,19,DET,PF,38,19,754,6.2,0.474,0.415,0.195,0.03,0.149,0.089,0.036,0.013,0.009,0.12,0.169,-0.8,0.5,-0.3,-0.02,-5.2,-1.4,-6.7,-0.9
doziepj01DEN2020,PJ Dozier,DEN2020,2020,NBA,PJ Dozier,23,DEN,SG,29,0,412,11.6,0.495,0.312,0.185,0.027,0.122,0.075,0.216,0.017,0.013,0.137,0.208,0,0.4,0.4,0.044,-2.5,-1.2,-3.8,-0.2
dragigo01MIA2020,Goran Dragić,MIA2020,2020,NBA,Goran Dragić,33,MIA,PG,59,3,1663,16.3,0.573,0.467,0.34,0.02,0.102,0.063,0.292,0.012,0.006,0.148,0.259,2.2,1.3,3.5,0.102,1.4,-1.6,-0.1,0.8
drumman012TM2020,Andre Drummond,2TM2020,2020,NBA,Andre Drummond,26,2TM,C,57,56,1879,22,0.553,0.045,0.375,0.149,0.375,0.26,0.136,0.028,0.042,0.182,0.259,0.6,3.6,4.2,0.108,-0.1,1.1,0.9,1.4
drumman01DET2020,Andre Drummond,DET2020,2020,NBA,Andre Drummond,26,DET,C,49,48,1654,22.1,0.55,0.031,0.376,0.153,0.382,0.266,0.14,0.029,0.042,0.18,0.255,0.7,3.3,4,0.116,0,1.2,1.1,1.3
drumman01CLE2020,Andre Drummond,CLE2020,2020,NBA,Andre Drummond,26,CLE,C,8,8,225,21.1,0.573,0.133,0.371,0.117,0.324,0.22,0.108,0.026,0.042,0.192,0.287,-0.1,0.3,0.3,0.053,-0.9,0.4,-0.4,0.1
dudleja01LAL2020,Jared Dudley,LAL2020,2020,NBA,Jared Dudley,34,LAL,PF,45,1,364,7.8,0.558,0.7,0.033,0.018,0.137,0.078,0.095,0.02,0.007,0.116,0.08,0.3,0.5,0.8,0.102,-2.7,2,-0.7,0.1
dunnkr01CHI2020,Kris Dunn,CHI2020,2020,NBA,Kris Dunn,25,CHI,PG,51,32,1269,12.1,0.51,0.327,0.158,0.019,0.149,0.081,0.194,0.038,0.013,0.157,0.146,0.3,2,2.3,0.085,-3.8,3.1,-0.6,0.4
edwarca01BOS2020,Carsen Edwards,BOS2020,2020,NBA,Carsen Edwards,21,BOS,SG,37,0,351,6.9,0.444,0.594,0.148,0.019,0.124,0.072,0.093,0.017,0.011,0.099,0.184,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2
ellenhe01BRK2020,Henry Ellenson,BRK2020,2020,NBA,Henry Ellenson,23,BRK,C,5,0,15,-1.3,0.143,0.571,0,0.141,0.27,0.207,0.087,0,0,0,0.195,-0.1,0,-0.1,-0.183,-7.5,-3.4,-10.9,0
ellinwa01NYK2020,Wayne Ellington,NYK2020,2020,NBA,Wayne Ellington,32,NYK,SG,36,1,558,8.5,0.509,0.822,0.075,0.007,0.12,0.062,0.11,0.011,0.007,0.091,0.15,0.2,0.2,0.4,0.035,-1.9,-1,-2.9,-0.1
embiijo01PHI2020,Joel Embiid,PHI2020,2020,NBA,Joel Embiid,25,PHI,C,51,51,1506,25.8,0.59,0.215,0.543,0.103,0.332,0.217,0.169,0.014,0.037,0.138,0.329,3.3,2.7,6,0.192,3.7,1,4.7,2.5
ennisja012TM2020,James Ennis III,2TM2020,2020,NBA,James Ennis III,29,2TM,SG,69,18,1265,11.5,0.565,0.471,0.273,0.061,0.153,0.106,0.07,0.013,0.015,0.126,0.157,1,1.4,2.4,0.09,-2.2,-0.4,-2.6,-0.2
ennisja01PHI2020,James Ennis III,PHI2020,2020,NBA,James Ennis III,29,PHI,SF,49,0,776,12.3,0.564,0.469,0.27,0.068,0.145,0.107,0.073,0.014,0.015,0.109,0.157,0.9,0.9,1.7,0.106,-1.5,0,-1.5,0.1
ennisja01ORL2020,James Ennis III,ORL2020,2020,NBA,James Ennis III,29,ORL,SG,20,18,489,10.3,0.566,0.474,0.278,0.049,0.164,0.105,0.065,0.012,0.015,0.153,0.156,0.2,0.5,0.7,0.064,-3.3,-1.1,-4.4,-0.3
eubandr01SAS2020,Drew Eubanks,SAS2020,2020,NBA,Drew Eubanks,22,SAS,C,22,3,272,17.3,0.682,0.015,0.388,0.111,0.226,0.168,0.077,0.009,0.055,0.211,0.158,0.5,0.3,0.8,0.134,-1.4,-0.4,-1.8,0
evansja022TM2020,Jacob Evans,2TM2020,2020,NBA,Jacob Evans,22,2TM,SG,29,1,418,5.5,0.436,0.291,0.216,0.023,0.086,0.053,0.108,0.013,0.026,0.146,0.175,-0.7,0.2,-0.5,-0.056,-5.8,-1.3,-7.1,-0.5
evansja02GSW2020,Jacob Evans,GSW2020,2020,NBA,Jacob Evans,22,GSW,SG,27,1,414,5.6,0.439,0.286,0.218,0.023,0.087,0.054,0.109,0.013,0.026,0.146,0.176,-0.6,0.2,-0.5,-0.054,-5.7,-1.2,-7,-0.5
evansja02MIN2020,Jacob Evans,MIN2020,2020,NBA,Jacob Evans,22,MIN,SG,2,0,4,-9.6,0,1,0,0,0,0,0,0,0,0,0.103,0,0,0,-0.263,-10.5,-5.6,-16.1,0
exumda012TM2020,Dante Exum,2TM2020,2020,NBA,Dante Exum,24,2TM,SG,35,1,485,10.3,0.576,0.361,0.361,0.027,0.126,0.077,0.115,0.013,0.014,0.184,0.15,0.2,0.2,0.4,0.043,-2.5,-0.4,-2.9,-0.1
exumda01UTA2020,Dante Exum,UTA2020,2020,NBA,Dante Exum,24,UTA,SG,11,0,83,4.8,0.503,0.261,0.087,0.041,0.115,0.08,0.119,0.006,0.02,0.295,0.178,-0.2,0.1,-0.1,-0.056,-5.2,-0.5,-5.7,-0.1
exumda01CLE2020,Dante Exum,CLE2020,2020,NBA,Dante Exum,24,CLE,SG,24,1,402,11.5,0.592,0.385,0.427,0.025,0.128,0.076,0.114,0.015,0.013,0.156,0.144,0.4,0.2,0.5,0.063,-2,-0.4,-2.4,0
fallta01BOS2020,Tacko Fall,BOS2020,2020,NBA,Tacko Fall,24,BOS,C,7,0,33,28.4,0.751,0,0.214,0.033,0.449,0.243,0.058,0.015,0.112,0.164,0.237,0.1,0.1,0.2,0.223,0.4,6,6.5,0.1
favorde01NOP2020,Derrick Favors,NOP2020,2020,NBA,Derrick Favors,28,NOP,C,51,49,1243,18.5,0.62,0.021,0.209,0.139,0.289,0.214,0.092,0.011,0.031,0.129,0.14,2.6,1.6,4.2,0.162,0.7,0.3,1,0.9
feliccr01CHI2020,Cristiano Felício,CHI2020,2020,NBA,Cristiano Felício,27,CHI,C,22,0,386,12.8,0.671,0.037,0.426,0.15,0.141,0.146,0.057,0.012,0.005,0.219,0.091,0.7,0.3,1,0.126,-1.4,-1.7,-3.1,-0.1
fergute01OKC2020,Terrance Ferguson,OKC2020,2020,NBA,Terrance Ferguson,21,OKC,SF,56,38,1257,3.7,0.481,0.764,0.091,0.021,0.044,0.033,0.053,0.01,0.012,0.119,0.091,-0.3,0.9,0.6,0.021,-4.8,0.3,-4.5,-0.8
fernabr01ATL2020,Bruno Fernando,ATL2020,2020,NBA,Bruno Fernando,21,ATL,C,56,13,713,11.9,0.542,0.186,0.256,0.1,0.2,0.15,0.099,0.012,0.02,0.159,0.153,0.4,0.4,0.8,0.055,-3.2,-0.9,-4.1,-0.4
ferreyo01SAC2020,Yogi Ferrell,SAC2020,2020,NBA,Yogi Ferrell,26,SAC,PG,50,0,530,12.2,0.528,0.42,0.223,0.012,0.094,0.052,0.188,0.016,0.007,0.119,0.192,0.3,0.3,0.7,0.06,-1.5,-0.3,-1.8,0
finnedo01DAL2020,Dorian Finney-Smith,DAL2020,2020,NBA,Dorian Finney-Smith,26,DAL,PF,71,68,2120,12.3,0.595,0.58,0.207,0.073,0.127,0.1,0.072,0.01,0.016,0.108,0.129,3.3,1.5,4.9,0.11,0.1,-0.3,-0.2,0.9
forbebr01SAS2020,Bryn Forbes,SAS2020,2020,NBA,Bryn Forbes,26,SAS,SG,63,62,1579,11.1,0.57,0.656,0.155,0.008,0.078,0.043,0.095,0.01,0,0.084,0.185,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3
fournev01ORL2020,Evan Fournier,ORL2020,2020,NBA,Evan Fournier,27,ORL,SF,66,66,2076,16.4,0.595,0.467,0.237,0.009,0.082,0.044,0.166,0.017,0.007,0.109,0.239,2.9,1.7,4.6,0.106,1.4,-0.4,1,1.6
foxde01SAC2020,De'Aaron Fox,SAC2020,2020,NBA,De'Aaron Fox,22,SAC,PG,51,49,1634,20.6,0.558,0.227,0.42,0.024,0.114,0.068,0.353,0.022,0.015,0.141,0.298,2.6,1.4,4,0.118,2.3,-0.5,1.8,1.6
frazime01ORL2020,Melvin Frazier,ORL2020,2020,NBA,Melvin Frazier,23,ORL,SG,19,0,126,9.8,0.559,0.471,0.118,0.017,0.071,0.043,0.034,0.035,0.014,0.123,0.14,0,0.2,0.2,0.057,-3.5,1.2,-2.3,0
frazimi01HOU2020,Michael Frazier,HOU2020,2020,NBA,Michael Frazier,25,HOU,SG,13,0,145,-0.9,0.384,0.793,0.483,0.007,0.066,0.036,0.017,0.006,0,0.125,0.115,-0.2,0.1,-0.2,-0.06,-8.9,-2.1,-11,-0.3
fraziti01DET2020,Tim Frazier,DET2020,2020,NBA,Tim Frazier,29,DET,PG,27,11,355,9.8,0.464,0.319,0.255,0.028,0.078,0.053,0.365,0.019,0.009,0.256,0.173,-0.1,0.2,0.1,0.016,-3,-1.6,-4.6,-0.2
fultzma01ORL2020,Markelle Fultz,ORL2020,2020,NBA,Markelle Fultz,21,ORL,PG,72,60,1996,14.3,0.517,0.175,0.206,0.021,0.11,0.064,0.29,0.022,0.005,0.149,0.214,0.6,2,2.7,0.065,-1.8,0,-1.8,0.1
gabriwe012TM2020,Wenyen Gabriel,2TM2020,2020,NBA,Wenyen Gabriel,22,2TM,PF,30,1,235,9.6,0.546,0.417,0.458,0.095,0.139,0.117,0.044,0.022,0.026,0.217,0.134,0,0.2,0.2,0.048,-3.7,-0.1,-3.8,-0.1
gabriwe01SAC2020,Wenyen Gabriel,SAC2020,2020,NBA,Wenyen Gabriel,22,SAC,PF,11,0,61,7.4,0.444,0.471,0.588,0.072,0.113,0.092,0.066,0.024,0.031,0.189,0.188,-0.1,0.1,0,-0.029,-4.4,0.5,-3.9,0
gabriwe01POR2020,Wenyen Gabriel,POR2020,2020,NBA,Wenyen Gabriel,22,POR,PF,19,1,174,10.3,0.606,0.387,0.387,0.103,0.149,0.126,0.036,0.022,0.025,0.233,0.115,0.1,0.1,0.3,0.075,-3.5,-0.3,-3.8,-0.1
gaffoda01CHI2020,Daniel Gafford,CHI2020,2020,NBA,Daniel Gafford,21,CHI,C,43,7,609,16.2,0.686,0,0.448,0.09,0.103,0.096,0.052,0.01,0.087,0.153,0.133,1.1,0.8,1.9,0.146,-2.8,1.5,-1.3,0.1
gallida01OKC2020,Danilo Gallinari,OKC2020,2020,NBA,Danilo Gallinari,31,OKC,PF,62,62,1834,19.5,0.612,0.537,0.365,0.021,0.168,0.097,0.103,0.011,0.002,0.074,0.246,4.5,1.9,6.3,0.166,4.1,-0.9,3.3,2.4
gallola01DET2020,Langston Galloway,DET2020,2020,NBA,Langston Galloway,28,DET,SG,66,6,1702,12.3,0.584,0.611,0.157,0.022,0.078,0.05,0.088,0.014,0.005,0.065,0.159,2.4,0.7,3.1,0.087,0,-0.9,-0.8,0.5
garlada01CLE2020,Darius Garland,CLE2020,2020,NBA,Darius Garland,20,CLE,SG,59,59,1824,8.5,0.498,0.423,0.103,0.016,0.052,0.034,0.185,0.011,0.002,0.171,0.207,-1.3,0,-1.3,-0.034,-2.7,-2.8,-5.5,-1.7
gasolma01TOR2020,Marc Gasol,TOR2020,2020,NBA,Marc Gasol,35,TOR,C,44,43,1161,11.8,0.551,0.53,0.176,0.029,0.217,0.125,0.173,0.014,0.032,0.164,0.132,0.8,2.2,3,0.124,-1.2,2.8,1.6,1.1
gayru01SAS2020,Rudy Gay,SAS2020,2020,NBA,Rudy Gay,33,SAS,PF,67,5,1461,15.4,0.553,0.369,0.228,0.045,0.222,0.134,0.113,0.011,0.02,0.118,0.22,0.9,1.1,2.1,0.068,0,-0.9,-0.8,0.4
georgpa01LAC2020,Paul George,LAC2020,2020,NBA,Paul George,29,LAC,SF,48,48,1419,21.1,0.589,0.487,0.277,0.018,0.177,0.1,0.211,0.023,0.012,0.125,0.296,2.5,2.3,4.8,0.161,3.8,1.1,4.9,2.5
gibsota01NYK2020,Taj Gibson,NYK2020,2020,NBA,Taj Gibson,34,NYK,C,62,56,1025,16.1,0.61,0.049,0.196,0.112,0.167,0.139,0.076,0.013,0.028,0.131,0.148,1.8,0.8,2.6,0.12,-0.8,-0.3,-1.1,0.2
gilesha01SAC2020,Harry Giles,SAC2020,2020,NBA,Harry Giles,21,SAC,C,46,17,667,16.4,0.58,0.008,0.195,0.071,0.251,0.159,0.142,0.016,0.026,0.139,0.206,0.8,0.8,1.6,0.112,-2.2,0.9,-1.3,0.1
gilgesh01OKC2020,Shai Gilgeous-Alexander,OKC2020,2020,NBA,Shai Gilgeous-Alexander,21,OKC,SG,70,70,2428,17.7,0.568,0.247,0.352,0.022,0.161,0.094,0.152,0.016,0.017,0.103,0.237,3.1,3,6.1,0.121,1.3,0.4,1.7,2.2
goberru01UTA2020,Rudy Gobert,UTA2020,2020,NBA,Rudy Gobert,27,UTA,C,68,68,2333,21.7,0.699,0,0.724,0.112,0.313,0.216,0.065,0.011,0.048,0.15,0.162,6.5,4.2,10.7,0.221,1.7,1.9,3.6,3.3
goodwbr01ATL2020,Brandon Goodwin,ATL2020,2020,NBA,Brandon Goodwin,24,ATL,PG,34,1,430,11.6,0.507,0.458,0.158,0.027,0.155,0.09,0.18,0.013,0.008,0.125,0.224,-0.1,0.2,0.1,0.013,-1.6,-1.3,-2.9,-0.1
gordoaa01ORL2020,Aaron Gordon,ORL2020,2020,NBA,Aaron Gordon,24,ORL,PF,62,62,2017,15.1,0.516,0.309,0.292,0.055,0.203,0.127,0.174,0.012,0.017,0.104,0.207,1.4,2.3,3.7,0.087,-0.1,0.1,0,1
gordoer01HOU2020,Eric Gordon,HOU2020,2020,NBA,Eric Gordon,31,HOU,SF,36,15,1016,10.3,0.51,0.654,0.231,0.009,0.065,0.037,0.079,0.01,0.011,0.078,0.225,-0.1,0.6,0.5,0.024,-1.8,-2.1,-3.9,-0.5
grahade01CHO2020,Devonte' Graham,CHO2020,2020,NBA,Devonte' Graham,24,CHO,PG,63,53,2211,15.8,0.537,0.607,0.242,0.02,0.087,0.052,0.353,0.014,0.006,0.145,0.248,2.4,0.9,3.4,0.073,2.5,-2.1,0.5,1.4
grahatr012TM2020,Treveon Graham,2TM2020,2020,NBA,Treveon Graham,26,2TM,SF,55,20,929,6.6,0.456,0.496,0.231,0.057,0.117,0.086,0.066,0.012,0.005,0.098,0.131,-0.2,0.4,0.2,0.009,-4.5,-1.1,-5.6,-0.8
grahatr01MIN2020,Treveon Graham,MIN2020,2020,NBA,Treveon Graham,26,MIN,SF,33,20,663,6,0.447,0.474,0.211,0.045,0.117,0.08,0.061,0.012,0.003,0.09,0.131,-0.3,0.3,0.1,0.004,-5,-0.8,-5.8,-0.6
grahatr01ATL2020,Treveon Graham,ATL2020,2020,NBA,Treveon Graham,26,ATL,SF,22,0,266,8,0.478,0.552,0.284,0.088,0.115,0.101,0.076,0.012,0.013,0.117,0.133,0,0.1,0.1,0.022,-3.3,-1.7,-5,-0.2
grantje01DEN2020,Jerami Grant,DEN2020,2020,NBA,Jerami Grant,25,DEN,PF,71,24,1892,14.4,0.591,0.397,0.309,0.034,0.112,0.073,0.066,0.013,0.028,0.08,0.18,2.8,1.6,4.4,0.111,0.1,-0.6,-0.5,0.7
grantje02WAS2020,Jerian Grant,WAS2020,2020,NBA,Jerian Grant,27,WAS,SG,6,0,80,6.6,0.449,0.296,0.259,0.026,0.057,0.041,0.153,0.006,0.011,0.091,0.172,0,0,0,-0.018,-4.5,-2,-6.5,-0.1
grayjo01NOP2020,Josh Gray,NOP2020,2020,NBA,Josh Gray,26,NOP,PG,2,0,23,-5,0.5,0,0,0.046,0.046,0.046,0.104,0,0,0.714,0.125,-0.1,0,-0.1,-0.226,-11.4,-4.7,-16,-0.1
greenda02LAL2020,Danny Green,LAL2020,2020,NBA,Danny Green,32,LAL,SG,68,68,1687,10.8,0.552,0.69,0.101,0.033,0.112,0.073,0.071,0.024,0.017,0.113,0.139,0.8,2.5,3.4,0.096,-1.1,1.5,0.5,1.1
greendr01GSW2020,Draymond Green,GSW2020,2020,NBA,Draymond Green,29,GSW,PF,43,43,1222,12.5,0.489,0.408,0.263,0.02,0.223,0.118,0.312,0.023,0.024,0.218,0.157,-0.2,1.3,1.1,0.044,-2.1,1.9,-0.2,0.5
greenja01LAC2020,JaMychal Green,LAC2020,2020,NBA,JaMychal Green,29,LAC,PF,63,1,1307,11.1,0.576,0.676,0.136,0.063,0.241,0.154,0.05,0.01,0.016,0.126,0.137,1.1,2,3.1,0.115,-1.2,0.7,-0.5,0.5
greenja02BOS2020,Javonte Green,BOS2020,2020,NBA,Javonte Green,26,BOS,SG,48,2,468,13.1,0.564,0.262,0.333,0.056,0.156,0.106,0.077,0.025,0.016,0.137,0.153,0.4,0.8,1.1,0.113,-2.1,1.4,-0.7,0.2
greenje022TM2020,Jeff Green,2TM2020,2020,NBA,Jeff Green,33,2TM,C,48,4,960,13.7,0.59,0.532,0.265,0.027,0.12,0.075,0.079,0.013,0.017,0.099,0.19,1.2,0.9,2.1,0.104,0,-0.1,-0.1,0.5
greenje02UTA2020,Jeff Green,UTA2020,2020,NBA,Jeff Green,33,UTA,PF,30,2,553,10,0.523,0.533,0.323,0.029,0.129,0.081,0.052,0.011,0.015,0.108,0.197,0,0.5,0.5,0.046,-1.9,-0.2,-2.1,0
greenje02HOU2020,Jeff Green,HOU2020,2020,NBA,Jeff Green,33,HOU,C,18,2,407,18.6,0.682,0.53,0.188,0.026,0.109,0.067,0.115,0.016,0.019,0.085,0.179,1.2,0.4,1.5,0.183,2.5,0.1,2.6,0.5
