player_id,team_id,season,league,player,age,team,position,games,games_started,minutes_played,fg_per_100_poss,fga_per_100_poss,fg_percent,made_3_per_100poss,attempted_3p_per_100poss,three_point_percent,made_2p_per_100poss,attempted_2p_per_100poss,two_point_percent,effective_fg_percent,ft_per_100poss,fta_per_100poss,ft_percent,orb_per_100poss,drb_per_100poss,trb_per_100poss,ast_per_100poss,stl_per_100poss,blk_per_100poss,tov_per_100poss,pf_per_100poss,pts_per_100poss,offensive_rtg,defensive_rtg
baglema01DAL2026,DAL2026,2026,NBA,Marvin Bagley III,26,DAL,PF,18,2,388,9.6,16.1,0.598,1.3,2.8,0.478,8.3,13.3,0.624,0.64,2.6,5,0.512,5.2,10.3,15.6,3,0.7,1.5,1.8,4.7,23.1,127,115
baileac01UTA2026,UTA2026,2026,NBA,Ace Bailey,19,UTA,SF,67,56,1830,9.2,20.7,0.445,3.3,9.3,0.357,5.9,11.5,0.517,0.525,1.6,2.1,0.778,2.6,4.6,7.2,3.2,1.4,1.1,2.4,4.7,23.4,107,123
balad01MEM2026,MEM2026,2026,NBA,Adama-Alpha Bal,22,MEM,NA,2,0,59,3.2,11.3,0.286,1.6,6.4,0.25,1.6,4.8,0.333,0.357,1.6,2.4,0.667,0.8,3.2,4,4,2.4,0,0,5.6,9.6,103,119
baldwpa013TM2026,3TM2026,2026,NBA,Patrick Baldwin Jr.,23,3TM,SF,9,1,102,5.2,12.8,0.407,2.9,6.7,0.429,2.4,6.2,0.385,0.519,2.4,3.3,0.714,5.7,5.2,10.9,2.4,1.4,2.4,2.4,7.1,15.7,112,120
baldwpa01LAC2026,LAC2026,2026,NBA,Patrick Baldwin Jr.,23,LAC,SF,2,0,12,12.5,16.6,0.75,8.3,12.5,0.667,4.2,4.2,1,1,8.3,8.3,1,0,4.2,4.2,0,0,0,4.2,8.3,41.5,151,123
baldwpa01PHI2026,PHI2026,2026,NBA,Patrick Baldwin Jr.,23,PHI,SF,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,24.1,24.1,0,0,0,0,0,0,,109
baldwpa01SAC2026,SAC2026,2026,NBA,Patrick Baldwin Jr.,23,SAC,SF,6,1,88,4.4,12.6,0.348,2.2,6,0.364,2.2,6.6,0.333,0.435,1.6,2.7,0.6,6.6,4.9,11.5,2.7,1.6,2.7,2.2,7.1,12.6,106,120
ballla01CHO2026,CHO2026,2026,NBA,LaMelo Ball,24,CHO,PG,66,63,1833,12.3,30.5,0.402,6.5,17.8,0.365,5.8,12.7,0.455,0.509,3.9,4.3,0.894,1.6,7,8.6,12.6,2.1,0.4,4.9,4.8,35,115,114
balllo01CLE2026,CLE2026,2026,NBA,Lonzo Ball,28,CLE,PG,35,3,728,3.5,11.6,0.301,2.6,9.7,0.272,0.9,1.9,0.448,0.415,0.9,1.4,0.667,1.7,7.5,9.2,9,3,0.6,3.4,3,10.6,100,112
bambamo012TM2026,2TM2026,2026,NBA,Mo Bamba,27,2TM,C,4,0,44,5.4,11.8,0.455,0,0,,5.4,11.8,0.455,0.455,0,0,,10.8,12.9,23.7,1.1,0,3.2,2.2,6.5,10.8,112,118
bambamo01TOR2026,TOR2026,2026,NBA,Mo Bamba,27,TOR,C,2,0,6,0,16.2,0,0,0,,0,16.2,0,0,0,0,,8.1,8.1,16.2,0,0,8.1,0,16.2,0,41,107
bambamo01UTA2026,UTA2026,2026,NBA,Mo Bamba,27,UTA,C,2,0,38,6.2,11.2,0.556,0,0,,6.2,11.2,0.556,0.556,0,0,,11.2,13.7,24.8,1.2,0,2.5,2.5,5,12.4,122,119
banchpa01ORL2026,ORL2026,2026,NBA,Paolo Banchero,23,ORL,PF,65,65,2275,10.3,22.5,0.458,1.7,5.5,0.31,8.6,17,0.506,0.496,8.8,11.3,0.78,1.6,9.9,11.5,7,0.9,0.8,4.2,2.7,31.1,112,115
banede01ORL2026,ORL2026,2026,NBA,Desmond Bane,27,ORL,SG,75,75,2562,10.2,21.1,0.485,2.9,7.4,0.389,7.3,13.7,0.537,0.553,5.4,5.9,0.923,1.7,4.2,5.9,5.9,1.4,0.6,2.9,4.4,28.7,120,117
bantoda012TM2026,2TM2026,2026,NBA,Dalano Banton,26,2TM,PG,5,0,25,8.1,18.1,0.444,0,0,,8.1,18.1,0.444,0.444,4,4,1,2,0,2,8.1,2,2,4,2,20.1,105,117
bantoda01LAC2026,LAC2026,2026,NBA,Dalano Banton,26,LAC,PG,2,0,10,14.9,19.9,0.75,0,0,,14.9,19.9,0.75,0.75,0,0,,5,0,5,10,5,0,5,0,29.9,133,115
bantoda01BOS2026,BOS2026,2026,NBA,Dalano Banton,26,BOS,PG,3,0,15,3.4,16.9,0.2,0,0,,3.4,16.9,0.2,0.2,6.8,6.8,1,0,0,0,6.8,0,3.4,3.4,3.4,13.5,82,118
barlodo01PHI2026,PHI2026,2026,NBA,Dominick Barlow,22,PHI,PF,64,57,1533,6.3,11.7,0.541,0.7,2.5,0.266,5.6,9.2,0.615,0.569,2.7,3.8,0.711,3.8,5.7,9.5,2.5,1.8,1.4,1.6,4.2,16,124,116
barneha02SAS2026,SAS2026,2026,NBA,Harrison Barnes,33,SAS,PF,70,52,1825,6.3,14.1,0.449,3.4,8.8,0.385,2.9,5.3,0.555,0.569,2.5,3,0.832,1.5,3.7,5.3,3.6,1.2,0.3,1.5,2,18.5,123,115
barnesc01TOR2026,TOR2026,2026,NBA,Scottie Barnes,24,TOR,PF,73,73,2469,10.4,20.6,0.505,1.3,4.2,0.302,9.1,16.4,0.557,0.536,4.4,5.4,0.821,2.8,8.2,11,8.4,2.1,2.2,3.8,4,26.5,115,110
barnhbr01OKC2026,OKC2026,2026,NBA,Brooks Barnhizer,23,OKC,SG,36,0,278,3.3,8.7,0.38,0.9,3,0.294,2.4,5.7,0.424,0.43,0.7,1,0.667,2.4,8.5,11,3.1,1,0.7,1.4,4,8.2,103,109
barrerj01TOR2026,TOR2026,2026,NBA,RJ Barrett,25,TOR,SF,51,51,1530,11.3,22.8,0.497,2.8,8.1,0.341,8.6,14.7,0.582,0.557,5.6,7.8,0.711,1.5,7.1,8.6,5.3,1.3,0.5,2.7,4.2,31,116,115
bassech013TM2026,3TM2026,2026,NBA,Charles Bassey,25,3TM,C,7,0,47,7.2,13.3,0.538,0,0,,7.2,13.3,0.538,0.538,3.1,7.2,0.429,10.3,10.3,20.5,2.1,2.1,4.1,2.1,6.2,17.5,119,109
bassech01MEM2026,MEM2026,2026,NBA,Charles Bassey,25,MEM,C,2,0,31,4.6,12.2,0.375,0,0,,4.6,12.2,0.375,0.375,1.5,4.6,0.333,10.7,12.2,22.9,3.1,1.5,1.5,1.5,7.6,10.7,109,113
bassech01PHI2026,PHI2026,2026,NBA,Charles Bassey,25,PHI,C,1,0,5,9.7,9.7,1,0,0,,9.7,9.7,1,1,0,0,,0,0,0,0,0,9.7,0,0,19.3,200,115
bassech01BOS2026,BOS2026,2026,NBA,Charles Bassey,25,BOS,C,4,0,11,13.8,18.4,0.75,0,0,,13.8,18.4,0.75,0.75,9.2,18.4,0.5,13.8,9.2,23,0,4.6,9.2,4.6,4.6,36.9,129,94
battlja01TOR2026,TOR2026,2026,NBA,Jamison Battle,24,TOR,SF,55,2,494,6.7,13.4,0.5,3.5,8.2,0.422,3.3,5.2,0.623,0.629,0.8,1.2,0.667,1.9,6.7,8.6,2.2,0.7,0.3,1.9,4.1,17.7,117,117
batumni01LAC2026,LAC2026,2026,NBA,Nicolas Batum,37,LAC,PF,70,6,1256,3.6,9.2,0.398,3.5,8.8,0.398,0.2,0.4,0.4,0.589,0.4,0.4,0.818,0.9,6.2,7.1,2.4,1.9,0.9,1.4,3.7,11.1,114,117
bealbr01LAC2026,LAC2026,2026,NBA,Bradley Beal,32,LAC,SG,6,6,121,7.4,19.8,0.375,2.9,7.8,0.368,4.5,11.9,0.379,0.448,2.5,3.3,0.75,0.8,1.2,2.1,4.1,1.2,0,3.7,5.8,20.2,92,122
beaucma01PHI2026,PHI2026,2026,NBA,MarJon Beauchamp,25,PHI,SF,11,1,187,8,18.8,0.425,3.9,11.6,0.333,4.1,7.2,0.571,0.527,3.1,4.4,0.706,1.5,6.5,8,3.6,2.3,1,3.4,3.4,23,105,115
berinjo01MIN2026,MIN2026,2026,NBA,Joan Beringer,19,MIN,PF,35,1,228,9.4,14.5,0.652,0,0,,9.4,14.5,0.652,0.652,2.7,4.4,0.619,6.9,6.9,13.8,1.7,1,3.1,1.7,7.8,21.6,135,112
beysa01NOP2026,NOP2026,2026,NBA,Saddiq Bey,26,NOP,SF,69,61,2143,9.3,20.5,0.452,3.2,8.8,0.366,6,11.7,0.516,0.531,5.2,6.2,0.845,2.6,6.1,8.7,4,1.4,0.2,1.5,1.9,27,124,121
bitadgo01ORL2026,ORL2026,2026,NBA,Goga Bitadze,26,ORL,C,57,3,849,7.3,10.9,0.675,0.1,0.6,0.182,7.2,10.2,0.706,0.681,3.4,4.9,0.698,6.5,8.6,15.1,4.1,1.9,3,1.9,6.8,18.2,141,111
biyombi01SAS2026,SAS2026,2026,NBA,Bismack Biyombo,33,SAS,C,23,1,133,2.9,5,0.571,0,0,,2.9,5,0.571,0.571,1.8,2.5,0.714,1.8,6.9,8.7,1.8,1.4,0.4,2.5,9.4,7.6,102,112
blackan01ORL2026,ORL2026,2026,NBA,Anthony Black,22,ORL,PG,60,40,1841,8.7,19.3,0.451,2.5,7.4,0.339,6.2,11.9,0.521,0.516,4.1,5.6,0.73,1.2,4.9,6.1,6,2.3,1.1,3.3,4.2,24,108,114
blackle01WAS2026,WAS2026,2026,NBA,Leaky Black,26,WAS,SF,9,5,281,4.6,10.3,0.443,2,4.7,0.429,2.5,5.6,0.455,0.541,1.2,1.4,0.875,2.2,6.8,9,2.9,1.2,1.2,1,4.1,12.3,121,123
boehebu01OKC2026,OKC2026,2026,NBA,Buddy Boeheim,26,OKC,SF,4,0,15,6.5,19.4,0.333,6.5,19.4,0.333,0,0,,0.5,0,0,,0,0,0,0,0,0,0,3.2,19.4,101,118
bogdabo01LAC2026,LAC2026,2026,NBA,Bogdan Bogdanović,33,LAC,SG,21,3,429,6.2,16.4,0.376,3.3,9.9,0.329,2.9,6.5,0.446,0.475,2.3,2.9,0.8,0.7,5.8,6.5,5.9,1.2,0.1,3,5.1,17.9,102,119
bonaad01PHI2026,PHI2026,2026,NBA,Adem Bona,22,PHI,C,65,14,1132,5,8.6,0.582,0.1,0.3,0.333,4.9,8.3,0.59,0.587,3.2,4.5,0.698,5.1,7.2,12.3,1.2,1.2,3.5,2.2,6.1,13.2,122,114
bookede01PHO2026,PHO2026,2026,NBA,Devin Booker,29,PHO,SG,60,60,2000,12.5,27.4,0.457,2.8,8.5,0.327,9.8,19,0.516,0.508,10.4,11.9,0.868,1.1,4.6,5.7,8.9,1.2,0.4,4.7,3.9,38.2,118,117
bouchch01BOS2026,BOS2026,2026,NBA,Chris Boucher,33,BOS,PF,9,0,94,4.3,13.5,0.32,1.1,8.1,0.133,3.2,5.4,0.6,0.36,1.6,2.2,0.75,1.1,8.6,9.7,1.6,2.7,3.8,0.5,9.2,11.3,94,106
bouyeja01PHO2026,PHO2026,2026,NBA,Jamaree Bouyea,26,PHO,PG,41,0,570,8.2,17.6,0.468,1.7,5.8,0.299,6.5,11.8,0.551,0.517,1.9,2.7,0.71,1.4,5,6.4,5.9,2.4,1.2,1.9,3.1,20.1,115,113
bradlto01IND2026,IND2026,2026,NBA,Tony Bradley,28,IND,C,38,3,416,6.7,12.1,0.557,0.1,0.2,0.5,6.6,11.9,0.558,0.561,3.7,4.9,0.744,6.4,5.8,12.2,2.3,0.7,0.8,1.9,6.9,17.3,126,121
branhma01WAS2026,WAS2026,2026,NBA,Malaki Branham,22,WAS,SG,28,0,275,7.4,15.7,0.473,2.4,6.4,0.378,5,9.3,0.537,0.549,4.8,5.9,0.824,2.1,5.5,7.6,4,1.7,0.5,2.6,3.6,22.1,118,123
braunch01DEN2026,DEN2026,2026,NBA,Christian Braun,24,DEN,SG,40,40,1263,6.8,13.3,0.513,1.4,4.8,0.298,5.4,8.5,0.633,0.567,2.9,3.7,0.779,2.2,5.1,7.3,4.3,1,0.4,1.6,3.8,18,124,120
breako01PHO2026,PHO2026,2026,NBA,Koby Brea,23,PHO,SG,8,0,37,9.3,21.3,0.438,8,17.3,0.462,1.3,4,0.333,0.625,2.7,2.7,1,0,2.7,2.7,8,0,0,0,5.3,29.4,150,122
bridgmi01NYK2026,NYK2026,2026,NBA,Mikal Bridges,29,NYK,SF,76,76,2537,8.6,17.7,0.487,2.9,7.7,0.376,5.7,10,0.573,0.569,1.4,1.7,0.818,1.5,4.4,5.8,5.7,2,1.2,1.5,3,21.6,125,114
bridgmi02CHO2026,CHO2026,2026,NBA,Miles Bridges,27,CHO,PF,71,71,2222,9.8,21.7,0.453,3,9.3,0.323,6.8,12.4,0.55,0.522,4.4,5.3,0.832,1.5,7.6,9.2,5.1,1,0.7,2.2,2.7,27.1,119,116
brookdi01PHO2026,PHO2026,2026,NBA,Dillon Brooks,30,PHO,SF,51,51,1552,12.3,28.1,0.438,3.8,10.9,0.343,8.6,17.2,0.498,0.505,5.1,6,0.856,1.3,4.7,6,2.8,1.7,0.3,2.9,5.4,33.5,109,116
broomjo01PHI2026,PHI2026,2026,NBA,Johni Broome,23,PHI,C,11,0,55,3.5,21.1,0.167,0,4.4,0,3.5,16.7,0.211,0.167,1.8,5.3,0.333,6.1,7.9,14,3.5,2.6,1.8,2.6,6.1,8.8,61,112
brownbr01DEN2026,DEN2026,2026,NBA,Bruce Brown,29,DEN,SG,76,2,1855,5.9,12.6,0.472,1.4,3.6,0.397,4.5,9,0.501,0.528,2.3,3,0.761,2.1,5.5,7.6,4.1,2,0.5,2.2,4.7,15.5,113,117
brownda04CLE2026,CLE2026,2026,NBA,Darius Brown II,26,CLE,SG,1,0,3,0,16,0,0,0,,0,16,0,0,0,0,,0,16,16,0,0,0,0,0,0,0,114
brownja02BOS2026,BOS2026,2026,NBA,Jaylen Brown,29,BOS,SF,66,66,2268,15.2,32.1,0.474,2.9,8.4,0.342,12.3,23.7,0.52,0.518,8.9,11.2,0.796,1.7,8.7,10.5,7.7,1.5,0.6,5.3,4,42.1,114,112
brownko012TM2026,2TM2026,2026,NBA,Kobe Brown,26,2TM,PF,55,4,789,6.1,13.4,0.457,2.6,7.1,0.365,3.6,6.4,0.558,0.553,2.6,3.2,0.808,3.3,5.6,9,3.6,1.2,0.7,2.6,3.7,17.4,114,120
brownko01LAC2026,LAC2026,2026,NBA,Kobe Brown,26,LAC,PF,34,0,295,5.6,14.2,0.393,2.2,8.3,0.265,3.4,5.9,0.571,0.47,3.5,4.4,0.808,3,5.9,8.9,4.6,1.5,0.3,2.5,2.7,16.9,111,118
brownko01IND2026,IND2026,2026,NBA,Kobe Brown,26,IND,PF,21,4,494,6.5,13,0.496,2.8,6.4,0.439,3.7,6.6,0.551,0.604,2,2.5,0.808,3.5,5.5,9,3.1,1,1,2.7,4.3,17.7,116,121
brunsja01NYK2026,NYK2026,2026,NBA,Jalen Brunson,29,NYK,PG,70,70,2453,13.1,28.2,0.465,3.8,10.2,0.371,9.3,18,0.517,0.531,6.8,8.1,0.841,0.6,4.2,4.8,9.4,1.1,0.2,3.3,3.2,36.8,121,117
bryanca01SAS2026,SAS2026,2026,NBA,Carter Bryant,20,SAS,PF,64,0,693,6.2,15.9,0.391,2.9,9.2,0.316,3.3,6.7,0.495,0.483,1.9,2.6,0.711,2,8.8,10.8,2.4,0.9,1.2,1.8,5.1,17.2,104,112
bryanth01CLE2026,CLE2026,2026,NBA,Thomas Bryant,28,CLE,C,58,0,691,8.9,17.8,0.5,3.1,8.8,0.349,5.8,9,0.646,0.586,3.7,4.6,0.803,4,9.4,13.4,2.2,1.3,1.7,1.9,4.9,24.6,124,113
bufkiko01LAL2026,LAL2026,2026,NBA,Kobe Bufkin,22,LAL,SG,13,1,94,6.2,21.3,0.293,1.6,11.4,0.136,4.7,9.9,0.474,0.329,4.1,4.1,1,0.5,4.1,4.7,2.6,1,1.6,2.1,3.6,18.2,84,119
burtoty01MEM2026,MEM2026,2026,NBA,Tyler Burton,25,MEM,SF,11,0,288,6.4,17.3,0.371,3.3,10.2,0.323,3.1,7.1,0.442,0.467,3.5,4.1,0.84,1.3,6.4,7.7,2,1.8,0.7,1.8,4.9,19.6,103,118
butleji01GSW2026,GSW2026,2026,NBA,Jimmy Butler,36,GSW,SF,38,38,1182,9.8,18.9,0.519,1.3,3.5,0.376,8.5,15.4,0.552,0.554,10.1,11.7,0.864,3.6,5,8.6,7.6,2.2,0.3,2.5,1.9,31.1,136,116
buzelma01CHI2026,CHI2026,2026,NBA,Matas Buzelis,21,CHI,PF,74,74,2170,9.3,20,0.465,3.7,10.3,0.357,5.7,9.8,0.58,0.557,3.9,4.9,0.789,1.7,7.5,9.2,3.2,1.1,2.4,3.2,3.7,26.2,109,117
cainja01ORL2026,ORL2026,2026,NBA,Jamal Cain,26,ORL,SF,33,1,342,7.2,15.8,0.455,3,7.5,0.396,4.2,8.3,0.508,0.549,3.7,4.2,0.867,2.8,4.8,7.6,2.7,1.4,0.3,2.4,5.6,21,116,117
caldwke01MEM2026,MEM2026,2026,NBA,Kentavious Caldwell-Pope,32,MEM,SG,51,14,1088,6.5,16,0.41,2.4,7.6,0.316,4.1,8.4,0.495,0.485,3.2,3.5,0.913,0.9,4.6,5.4,6.1,1.9,0.3,2.7,2.5,18.7,108,119
camarto01POR2026,POR2026,2026,NBA,Toumani Camara,25,POR,PF,77,77,2551,6.7,15.3,0.437,3.7,10.1,0.363,3,5.2,0.583,0.557,1.8,2.5,0.701,2.3,5.2,7.5,3.5,1.6,0.6,2.6,4.2,18.8,114,116
capelca01HOU2026,HOU2026,2026,NBA,Clint Capela,31,HOU,C,68,2,847,6.1,12,0.512,0,0,,6.1,12,0.512,0.512,2.4,4,0.597,8.5,10.1,18.6,2.7,1.8,3.4,2.2,3.9,14.7,121,109
cardwdy01SAC2026,SAC2026,2026,NBA,Dylan Cardwell,24,SAC,C,38,1,771,5.3,9.3,0.568,0,0.1,0,5.3,9.2,0.571,0.568,1.6,3.1,0.531,7.7,10.2,17.9,3.3,1.6,3.2,1.9,8.2,12.2,126,116
carlsbr01OKC2026,OKC2026,2026,NBA,Branden Carlson,26,OKC,C,37,2,381,8.9,17.1,0.519,2.7,7.9,0.339,6.2,9.3,0.671,0.596,1.1,2.2,0.529,3,8.9,11.9,2.7,0.8,2.3,1.7,3.9,21.6,119,108
carrica01WAS2026,WAS2026,2026,NBA,Bub Carrington,20,WAS,PG,75,41,2068,6.2,14.9,0.418,3.4,8.4,0.397,2.9,6.5,0.445,0.53,1.7,2.4,0.728,0.8,5.3,6,7.8,1.1,0.3,3.9,3.9,17.6,105,125
cartede02SAC2026,SAC2026,2026,NBA,Devin Carter,23,SAC,PG,32,6,519,8.3,20.4,0.406,2,7.9,0.247,6.3,12.5,0.507,0.454,5,6.2,0.806,2.3,6.1,8.5,6.8,2.4,0.5,3.9,3.4,23.6,103,120
carteje012TM2026,2TM2026,2026,NBA,Jevon Carter,30,2TM,PG,46,1,741,6.9,17.8,0.388,4.5,12.8,0.352,2.4,5,0.481,0.514,1,1.2,0.789,0.8,4.1,4.9,4.7,2.1,0.6,2.1,3.3,19.3,105,117
carteje01CHI2026,CHI2026,2026,NBA,Jevon Carter,30,CHI,PG,23,0,254,7.6,19,0.398,5.9,14.4,0.41,1.7,4.6,0.36,0.553,1.8,1.8,1,0.9,3.9,4.8,3.5,2.4,0.4,2,3.5,22.9,111,118
carteje01ORL2026,ORL2026,2026,NBA,Jevon Carter,30,ORL,PG,23,1,487,6.5,17.1,0.382,3.8,12,0.314,2.8,5.2,0.538,0.491,0.5,0.9,0.556,0.7,4.3,5,5.3,2,0.7,2.1,3.2,17.3,102,116
cartewe01ORL2026,ORL2026,2026,NBA,Wendell Carter Jr.,26,ORL,C,71,71,2101,6.8,13.4,0.51,1.6,4.9,0.322,5.3,8.5,0.619,0.569,3.9,5,0.796,3.4,8.9,12.3,3.3,1.3,1,2.1,5.6,19.2,123,114
carusal01OKC2026,OKC2026,2026,NBA,Alex Caruso,31,OKC,SG,53,0,984,6,14.3,0.421,2.5,8.5,0.289,3.5,5.8,0.615,0.507,2,2.5,0.804,1.4,5.8,7.2,5.3,3.5,0.8,2.2,3.2,16.5,110,105
castlco01ORL2026,ORL2026,2026,NBA,Colin Castleton,25,ORL,C,1,0,10,4.8,14.5,0.333,0,0,,4.8,14.5,0.333,0.333,0,0,,0,19.3,19.3,4.8,0,0,9.6,4.8,9.6,49,112
castlst01SAS2026,SAS2026,2026,NBA,Stephon Castle,21,SAS,PG,63,62,1871,9.1,19.3,0.471,1.9,5.8,0.323,7.2,13.5,0.535,0.52,6.8,9.3,0.731,2.2,6.1,8.3,11.7,1.9,0.5,5.1,5.2,26.9,115,112
champju01WAS2026,WAS2026,2026,NBA,Justin Champagnie,24,WAS,SF,64,18,1257,7.9,15.4,0.511,1.8,5.4,0.326,6.1,10,0.611,0.568,2.8,3.5,0.787,4.9,8.1,13,2.8,2,1.5,1.5,3.9,20.4,126,119
champju02SAS2026,SAS2026,2026,NBA,Julian Champagnie,24,SAS,SF,75,61,2074,6.3,14.4,0.439,4.2,10.9,0.385,2.1,3.5,0.605,0.584,2.5,3,0.844,1.5,8.5,10,2.6,1.4,0.8,1.5,2.8,19.3,122,111
chandke01UTA2026,UTA2026,2026,NBA,Kennedy Chandler,23,UTA,PG,6,1,194,7.5,17.5,0.431,1.9,5.3,0.364,5.6,12.2,0.46,0.486,3.6,5.6,0.652,0.5,4.1,4.6,10,1.5,0.2,3.4,3.4,20.7,108,125
chrisca02LAC2026,LAC2026,2026,NBA,Cam Christie,20,LAC,SG,50,0,455,5.6,14.2,0.392,1.3,5.4,0.245,4.3,8.9,0.481,0.438,4.2,5.5,0.76,2,6.1,8.1,3.3,1.8,0.3,2.2,2,16.6,105,118
chrisma02DAL2026,DAL2026,2026,NBA,Max Christie,22,DAL,SG,71,62,2085,6.7,15.3,0.442,3.7,9.3,0.403,3,6,0.502,0.565,2.4,2.7,0.889,0.3,5,5.3,3.2,1,0.5,2.1,2.2,19.6,112,119
cissemo01DAL2026,DAL2026,2026,NBA,Moussa Cisse,23,DAL,C,35,1,448,5.6,9.5,0.589,0,0,,5.6,9.5,0.589,0.589,3.1,7,0.439,7.5,11.4,18.9,0.8,1.6,4.1,2.7,6.9,14.2,113,109
cissosi01POR2026,POR2026,2026,NBA,Sidy Cissoko,21,POR,SF,70,26,1405,4.4,11.1,0.399,2,6.6,0.304,2.4,4.5,0.537,0.489,1.9,2.9,0.651,2.1,3.5,5.6,3.7,1.7,0.8,2.3,6.1,12.8,107,117
clarkbr01MEM2026,MEM2026,2026,NBA,Brandon Clarke,29,MEM,PF,2,2,20,7.1,21.3,0.333,0,0,,7.1,21.3,0.333,0.333,4.7,9.5,0.5,9.5,4.7,14.2,2.4,4.7,0,0,11.9,19,103,113
clarkja02MIN2026,MIN2026,2026,NBA,Jaylen Clark,24,MIN,SG,63,0,784,5.2,12.1,0.432,1.6,5.1,0.31,3.7,7,0.522,0.497,2.7,4.1,0.657,3.2,3.7,6.9,2.1,2.4,0.5,1.3,4.7,14.7,115,114
clarkjo01NYK2026,NYK2026,2026,NBA,Jordan Clarkson,33,NYK,SG,66,1,1202,9.1,20.3,0.449,2.9,8.6,0.335,6.2,11.7,0.533,0.52,3,3.7,0.82,2.3,2.4,4.7,3.6,1.1,0.4,2.4,4.7,24.1,112,118
claxtni01BRK2026,BRK2026,2026,NBA,Nic Claxton,26,BRK,C,68,67,1895,8.5,15,0.569,0.1,0.5,0.167,8.4,14.5,0.582,0.572,3.6,5.9,0.612,4.4,8,12.4,6.6,1.2,2,2.4,4.1,20.8,123,117
claytwa012TM2026,2TM2026,2026,NBA,Walter Clayton,22,2TM,PG,65,4,1315,5.7,15.2,0.376,2.3,8.1,0.29,3.4,7.2,0.472,0.453,3.6,4,0.893,0.8,4,4.7,9.2,1.6,0.7,3.8,4.1,17.4,105,123
claytwa01UTA2026,UTA2026,2026,NBA,Walter Clayton,22,UTA,PG,45,0,811,5.9,14.9,0.398,2.6,8.3,0.308,3.4,6.6,0.513,0.484,3.4,3.6,0.935,0.9,4.2,5.1,8.3,1.4,0.7,3.3,4.5,17.8,110,124
claytwa01MEM2026,MEM2026,2026,NBA,Walter Clayton,22,MEM,PG,20,4,504,5.4,15.7,0.341,2,7.6,0.259,3.4,8.1,0.419,0.404,4,4.7,0.84,0.6,3.6,4.1,10.6,1.9,0.7,4.7,3.4,16.7,98,120
cliffni01SAC2026,SAC2026,2026,NBA,Nique Clifford,23,SAC,SG,69,22,1661,6.1,15,0.407,1.9,5.9,0.328,4.1,9,0.458,0.472,1.6,2.3,0.692,1.8,5.5,7.3,4.4,1.8,0.6,2.8,4.2,15.7,98,122
clingdo01POR2026,POR2026,2026,NBA,Donovan Clingan,21,POR,C,72,72,1961,8.1,15.5,0.52,1.8,5.4,0.33,6.3,10.1,0.623,0.578,3.2,4.8,0.673,7.9,12.4,20.3,3.7,1,3,2.2,4.1,21.1,130,110
clownno01BRK2026,BRK2026,2026,NBA,Noah Clowney,21,BRK,PF,65,59,1759,6.9,17.6,0.394,3.6,11,0.331,3.3,6.6,0.5,0.498,5,6.2,0.8,1.5,6.1,7.6,3,1.4,1.2,2.8,4.6,22.4,107,119
coffeam012TM2026,2TM2026,2026,NBA,Amir Coffey,28,2TM,SG,43,2,437,5.1,10.5,0.484,1.5,4.6,0.317,3.6,5.9,0.615,0.554,2.5,3.2,0.786,2,3.8,5.9,2.7,0.9,0.6,0.7,3.2,14.1,129,121
coffeam01MIL2026,MIL2026,2026,NBA,Amir Coffey,28,MIL,SG,30,2,265,4.8,10.2,0.473,1.3,4.6,0.28,3.5,5.6,0.633,0.536,2.4,2.8,0.867,1.1,3.7,4.8,2,0.6,0.6,0.7,2.6,13.3,121,123
coffeam01PHO2026,PHO2026,2026,NBA,Amir Coffey,28,PHO,SG,13,0,172,5.5,10.9,0.5,1.7,4.6,0.375,3.7,6.3,0.591,0.579,2.6,3.7,0.692,3.4,4,7.5,3.7,1.4,0.6,0.6,4,15.2,140,117
colliis01UTA2026,UTA2026,2026,NBA,Isaiah Collier,21,UTA,PG,59,19,1517,7.9,16,0.495,0.8,3.1,0.27,7.1,12.9,0.549,0.521,4.7,6.5,0.722,0.7,4,4.7,13.2,2.1,0.6,4.6,4.3,21.4,114,123
collijo01LAC2026,LAC2026,2026,NBA,John Collins,28,LAC,PF,63,53,1733,9.5,17.1,0.557,2.4,5.8,0.411,7.1,11.3,0.633,0.627,3.1,4,0.777,2.7,6.8,9.5,1.8,1.6,1.4,2.4,5,24.5,122,116
colliza01CHI2026,CHI2026,2026,NBA,Zach Collins,28,CHI,C,10,0,184,9.4,16.3,0.578,2.3,5.4,0.429,7.1,11,0.651,0.648,3.6,5.1,0.7,4.1,10.2,14.3,3.8,0.5,1,2.6,4.6,24.7,127,118
conlemi01MIN2026,MIN2026,2026,NBA,Mike Conley,38,MIN,PG,50,12,902,3.1,10.2,0.307,2.3,7.8,0.299,0.8,2.4,0.333,0.422,2.2,2.4,0.891,0.8,3.7,4.6,7.8,1.5,0.7,1.5,3.8,10.8,117,116
connapa01CHO2026,CHO2026,2026,NBA,Pat Connaughton,33,CHO,SG,37,0,267,6.7,14.6,0.456,3.5,8.9,0.396,3.2,5.7,0.548,0.576,2.2,3.3,0.667,2.2,7.8,10,3.2,1.9,0.2,1.7,1.5,19.1,123,114
